cell_id,lon_idx,lat_idx,center_lon,center_lat,distribution,n_regimes,wind_speed_1,probability_1,std_1,wind_speed_2,probability_2,std_2
1332,32,26,-91.33188,24.672403,unimodal,1,12.169560881629078,1.0,0.5244725012258722,,,
1333,33,26,-91.14743,24.672403,unimodal,1,13.132989815080023,1.0,1.5877792349998787,,,
1334,34,26,-90.96297,24.672403,unimodal,1,12.031841173341869,1.0,0.3303865329674589,,,
1335,35,26,-90.77851,24.672403,unimodal,1,11.444772010718454,1.0,0.4206897348707546,,,
1336,36,26,-90.594055,24.672403,unimodal,1,10.608279077396396,1.0,0.1288489884896719,,,
1337,37,26,-90.40959,24.672403,unimodal,1,10.325907678665178,1.0,0.1723304540827907,,,
1338,38,26,-90.22514,24.672403,unimodal,1,10.065799447145222,1.0,0.0946409465811001,,,
1339,39,26,-90.04068,24.672403,unimodal,1,10.097077235825246,1.0,0.0798059237583239,,,
1340,40,26,-89.85623,24.672403,unimodal,1,9.810690459401249,1.0,0.0806212287444485,,,
1341,41,26,-89.67177,24.672403,unimodal,1,9.286243486298028,1.0,0.2275784386580704,,,
1342,42,26,-89.487305,24.672403,unimodal,1,8.781606251980175,1.0,0.1276623928842168,,,
1343,43,26,-89.30286,24.672403,unimodal,1,8.06201621515545,1.0,0.2605804677568902,,,
1344,44,26,-89.11839,24.672403,unimodal,1,7.623188649419849,1.0,0.2341113601789095,,,
1345,45,26,-88.933945,24.672403,unimodal,1,7.29815360058727,1.0,0.311116469535152,,,
1346,46,26,-88.74948,24.672403,unimodal,1,6.919961828975234,1.0,0.2735364894852738,,,
1347,47,26,-88.565025,24.672403,unimodal,1,6.512782302210002,1.0,0.2963688004981942,,,
1348,48,26,-88.38057,24.672403,unimodal,1,6.303806004907646,1.0,0.2901949434450901,,,
1349,49,26,-88.196106,24.672403,unimodal,1,5.83291677756203,1.0,0.2538227512152088,,,
1350,0,27,-97.23451,24.840145,unimodal,1,12.08557846747177,1.0,0.3570548400842802,,,
1351,1,27,-97.050064,24.840145,unimodal,1,12.637493178032932,1.0,0.1341447318858149,,,
1352,2,27,-96.8656,24.840145,unimodal,1,13.2532426289142,1.0,0.362896020112939,,,
1353,3,27,-96.68114,24.840145,unimodal,1,13.917232717727412,1.0,0.1269518779743063,,,
1354,4,27,-96.49669,24.840145,bimodal,2,13.888486207333024,0.6666666666666666,0.07406684614880993,14.481771627232076,0.3333333333333333,0.20950954162193178
1355,5,27,-96.312225,24.840145,unimodal,1,14.783862659821056,1.0,0.2028822246790668,,,
1356,6,27,-96.12778,24.840145,unimodal,1,15.26865895128898,1.0,0.550487876720126,,,
1357,7,27,-95.94331,24.840145,unimodal,1,16.191981526453947,1.0,0.5578547317184656,,,
1358,8,27,-95.75886,24.840145,unimodal,1,16.6484156480433,1.0,0.5597904792143285,,,
1359,9,27,-95.5744,24.840145,unimodal,1,19.108914882407728,1.0,1.4167485216726752,,,
1360,10,27,-95.38994,24.840145,unimodal,1,21.032419651206283,1.0,1.2899077036019606,,,
1361,11,27,-95.20549,24.840145,unimodal,1,23.476176049712095,1.0,1.104639122066688,,,
1362,12,27,-95.02103,24.840145,unimodal,1,25.46250890191427,1.0,1.1259904427110754,,,
1363,13,27,-94.83657,24.840145,unimodal,1,25.513212250422427,1.0,1.843260754850784,,,
1364,14,27,-94.652115,24.840145,bimodal,2,23.276411159327594,0.5833333333333334,0.48088811325623565,26.918797996160457,0.4166666666666667,1.376693486387287
1365,15,27,-94.46765,24.840145,unimodal,1,24.469350334559326,1.0,1.1254446858439406,,,
1366,16,27,-94.2832,24.840145,unimodal,1,23.078512315733143,1.0,1.133449742829029,,,
1367,17,27,-94.09874,24.840145,unimodal,1,22.15837612905772,1.0,0.915980971239293,,,
1368,18,27,-93.91429,24.840145,unimodal,1,20.9013972572218,1.0,1.023298721402367,,,
1369,19,27,-93.72983,24.840145,unimodal,1,19.248956945245663,1.0,0.7044641090085467,,,
1370,20,27,-93.545364,24.840145,unimodal,1,17.719096859303647,1.0,0.9242482354317916,,,
1371,21,27,-93.360916,24.840145,unimodal,1,15.788125802327963,1.0,0.6234130309344453,,,
1372,22,27,-93.17645,24.840145,unimodal,1,14.687737608573109,1.0,0.9805554673795924,,,
1373,23,27,-92.992004,24.840145,unimodal,1,12.88213329240042,1.0,0.652174224031118,,,
1374,24,27,-92.80754,24.840145,unimodal,1,12.65505246308178,1.0,0.3056376441230037,,,
1375,25,27,-92.623085,24.840145,unimodal,1,12.239772649660283,1.0,0.6318195816355131,,,
1376,26,27,-92.43863,24.840145,unimodal,1,13.102938846664305,1.0,0.5956864420173137,,,
1377,27,27,-92.254166,24.840145,unimodal,1,12.677359204396655,1.0,0.9643739071343324,,,
1378,28,27,-92.06972,24.840145,unimodal,1,11.993753523915965,1.0,0.7431961015408334,,,
1379,29,27,-91.885254,24.840145,unimodal,1,12.490637965636015,1.0,0.5079782230178671,,,
1380,30,27,-91.7008,24.840145,unimodal,1,13.130749645537376,1.0,0.8984112345526554,,,
1381,31,27,-91.51634,24.840145,unimodal,1,13.320038993411853,1.0,1.2576836528107578,,,
1382,32,27,-91.33188,24.840145,unimodal,1,11.527187468126275,1.0,1.6549687893840854,,,
1383,33,27,-91.14743,24.840145,unimodal,1,10.97686381638533,1.0,1.820398779891142,,,
1384,34,27,-90.96297,24.840145,unimodal,1,11.627344932369123,1.0,0.2156327620188942,,,
1385,35,27,-90.77851,24.840145,unimodal,1,11.373195437810502,1.0,0.2453179181867359,,,
1386,36,27,-90.594055,24.840145,unimodal,1,10.733249460361488,1.0,0.2188049339028703,,,
1387,37,27,-90.40959,24.840145,unimodal,1,10.296373562040776,1.0,0.1325641158912517,,,
1388,38,27,-90.22514,24.840145,unimodal,1,9.862130961388992,1.0,0.0734947430428452,,,
1389,39,27,-90.04068,24.840145,unimodal,1,9.89418937666887,1.0,0.1017103675741627,,,
1390,40,27,-89.85623,24.840145,unimodal,1,9.583745245799502,1.0,0.313012281680484,,,
1391,41,27,-89.67177,24.840145,unimodal,1,9.26892675835743,1.0,0.2738805267744305,,,
1392,42,27,-89.487305,24.840145,unimodal,1,8.88395694829942,1.0,0.268277834890711,,,
1393,43,27,-89.30286,24.840145,unimodal,1,8.289409703835236,1.0,0.1791562491732453,,,
1394,44,27,-89.11839,24.840145,unimodal,1,7.833991045323231,1.0,0.1942323582614802,,,
1395,45,27,-88.933945,24.840145,unimodal,1,7.387020346113013,1.0,0.5991243502891722,,,
1396,46,27,-88.74948,24.840145,bimodal,2,6.894112725280059,0.6388888888888888,0.1809786893906764,7.789187423342524,0.3611111111111111,0.6862147423177126
1397,47,27,-88.565025,24.840145,unimodal,1,6.673657184016915,1.0,0.4814620527264855,,,
1398,48,27,-88.38057,24.840145,unimodal,1,7.14577517042812,1.0,0.4024746892341302,,,
1399,49,27,-88.196106,24.840145,unimodal,1,6.262816002918621,1.0,0.5383381166830487,,,
1400,0,28,-97.23451,25.007889,unimodal,1,11.800617605608398,1.0,0.4621697909451226,,,
1401,1,28,-97.050064,25.007889,unimodal,1,12.609772035238665,1.0,0.122105035679058,,,
1402,2,28,-96.8656,25.007889,unimodal,1,13.342869810750845,1.0,0.3055138727063644,,,
1403,3,28,-96.68114,25.007889,unimodal,1,13.812128287124413,1.0,0.1131818844850144,,,
1404,4,28,-96.49669,25.007889,unimodal,1,14.28237760850264,1.0,0.2237019805499794,,,
1405,5,28,-96.312225,25.007889,unimodal,1,14.938550806671913,1.0,0.2549978941195308,,,
1406,6,28,-96.12778,25.007889,unimodal,1,15.417211328671694,1.0,0.351479224219912,,,
1407,7,28,-95.94331,25.007889,unimodal,1,16.760300218446098,1.0,0.8850533861134878,,,
1408,8,28,-95.75886,25.007889,unimodal,1,19.37983979092814,1.0,1.4169112980779663,,,
1409,9,28,-95.5744,25.007889,unimodal,1,21.48514543516674,1.0,1.2426427495561374,,,
1410,10,28,-95.38994,25.007889,unimodal,1,24.563404660752596,1.0,1.1473421178260244,,,
1411,11,28,-95.20549,25.007889,unimodal,1,26.580025537108025,1.0,0.904818562820816,,,
1412,12,28,-95.02103,25.007889,unimodal,1,26.075531139870115,1.0,1.1151860952426014,,,
1413,13,28,-94.83657,25.007889,unimodal,1,27.9482152243057,1.0,2.5240865254238156,,,
1414,14,28,-94.652115,25.007889,unimodal,1,29.744602830978245,1.0,1.5763511182797845,,,
1415,15,28,-94.46765,25.007889,unimodal,1,28.70608490151265,1.0,1.859937646263758,,,
1416,16,28,-94.2832,25.007889,unimodal,1,27.8571680466164,1.0,2.1901556804048665,,,
1417,17,28,-94.09874,25.007889,unimodal,1,24.76064972136946,1.0,1.1563573935340412,,,
1418,18,28,-93.91429,25.007889,unimodal,1,22.91389879143286,1.0,1.0909450011766468,,,
1419,19,28,-93.72983,25.007889,unimodal,1,20.307546024866845,1.0,0.9674458948722706,,,
1420,20,28,-93.545364,25.007889,unimodal,1,19.1447862636952,1.0,0.854045750187511,,,
1421,21,28,-93.360916,25.007889,unimodal,1,16.927559573479186,1.0,0.5611277343807175,,,
1422,22,28,-93.17645,25.007889,unimodal,1,15.435049580860133,1.0,0.6060624734055682,,,
1423,23,28,-92.992004,25.007889,unimodal,1,14.439893738003446,1.0,0.6098907192379862,,,
1424,24,28,-92.80754,25.007889,unimodal,1,13.987763084029334,1.0,0.692029376130208,,,
1425,25,28,-92.623085,25.007889,unimodal,1,13.785073755136745,1.0,0.7505932229910788,,,
1426,26,28,-92.43863,25.007889,unimodal,1,13.84073858792923,1.0,1.3951952383154225,,,
1427,27,28,-92.254166,25.007889,unimodal,1,14.10477120037757,1.0,0.4455979365594116,,,
1428,28,28,-92.06972,25.007889,unimodal,1,12.695163851490646,1.0,0.3662251549257895,,,
1429,29,28,-91.885254,25.007889,unimodal,1,13.731196549505976,1.0,1.0807218836886887,,,
1430,30,28,-91.7008,25.007889,unimodal,1,14.219543397453512,1.0,1.4572674255872844,,,
1431,31,28,-91.51634,25.007889,unimodal,1,13.314629123920616,1.0,1.661414635761648,,,
1432,32,28,-91.33188,25.007889,unimodal,1,14.823702639303102,1.0,1.5085408003817966,,,
1433,33,28,-91.14743,25.007889,unimodal,1,13.012021713256791,1.0,0.8759129549902198,,,
1434,34,28,-90.96297,25.007889,unimodal,1,12.238291470614865,1.0,0.2161988089921445,,,
1435,35,28,-90.77851,25.007889,unimodal,1,11.596236193085014,1.0,0.1971190719379041,,,
1436,36,28,-90.594055,25.007889,unimodal,1,11.116298722571072,1.0,0.1814942571146284,,,
1437,37,28,-90.40959,25.007889,unimodal,1,10.398530509058196,1.0,0.2516035248045042,,,
1438,38,28,-90.22514,25.007889,unimodal,1,9.776238464648578,1.0,0.174032141958379,,,
1439,39,28,-90.04068,25.007889,unimodal,1,9.617206392607187,1.0,0.3648527009923341,,,
1440,40,28,-89.85623,25.007889,unimodal,1,9.548053501263508,1.0,0.417563243666721,,,
1441,41,28,-89.67177,25.007889,unimodal,1,9.057865051442713,1.0,0.2331054004924055,,,
1442,42,28,-89.487305,25.007889,unimodal,1,8.620999885371386,1.0,0.2747838832527899,,,
1443,43,28,-89.30286,25.007889,unimodal,1,8.025323746497318,1.0,0.2542117403737241,,,
1444,44,28,-89.11839,25.007889,unimodal,1,7.939826258492382,1.0,0.1393631859328545,,,
1445,45,28,-88.933945,25.007889,unimodal,1,7.32861119513278,1.0,0.1998636250266794,,,
1446,46,28,-88.74948,25.007889,unimodal,1,7.110229061855122,1.0,0.4306247486850579,,,
1447,47,28,-88.565025,25.007889,unimodal,1,6.519353223738622,1.0,0.3025629731088066,,,
1448,48,28,-88.38057,25.007889,unimodal,1,7.0356755025514754,1.0,0.3532350735597671,,,
1449,49,28,-88.196106,25.007889,unimodal,1,6.384504514213201,1.0,0.4136495100724532,,,
1450,0,29,-97.23451,25.17563,unimodal,1,11.519640568856934,1.0,0.5674595672905741,,,
1451,1,29,-97.050064,25.17563,unimodal,1,12.759893373023324,1.0,0.2039837149942527,,,
1452,2,29,-96.8656,25.17563,unimodal,1,13.066753465046824,1.0,0.1994031825808942,,,
1453,3,29,-96.68114,25.17563,unimodal,1,13.441150718324266,1.0,0.2145579677766274,,,
1454,4,29,-96.49669,25.17563,unimodal,1,14.3195283424238,1.0,0.4212298888591147,,,
1455,5,29,-96.312225,25.17563,unimodal,1,15.831587155318958,1.0,0.6200053704829547,,,
1456,6,29,-96.12778,25.17563,unimodal,1,18.023412930754983,1.0,1.3838101007016086,,,
1457,7,29,-95.94331,25.17563,bimodal,2,17.911280345860426,0.3611111111111111,0.9236837174781534,20.113086121300256,0.6388888888888888,0.4091470062769568
1458,8,29,-95.75886,25.17563,unimodal,1,20.628538985272513,1.0,0.8728314547591253,,,
1459,9,29,-95.5744,25.17563,unimodal,1,21.922940356685633,1.0,0.9640771894778336,,,
1460,10,29,-95.38994,25.17563,unimodal,1,25.076998268358363,1.0,0.7994616205104684,,,
1461,11,29,-95.20549,25.17563,unimodal,1,28.73108078177027,1.0,1.716813955382487,,,
1462,12,29,-95.02103,25.17563,unimodal,1,28.984313868384675,1.0,2.224392341283197,,,
1463,13,29,-94.83657,25.17563,unimodal,1,33.91999940232324,1.0,3.709923047317019,,,
1464,14,29,-94.652115,25.17563,bimodal,2,12.7931338576233,0.3888888888888889,8.795371419255773,38.59284007196441,0.6111111111111112,3.345694579303859
1465,15,29,-94.46765,25.17563,unimodal,1,32.876233888518954,1.0,9.17166768194776,,,
1466,16,29,-94.2832,25.17563,unimodal,1,31.99998221973244,1.0,2.8209607218959585,,,
1467,17,29,-94.09874,25.17563,unimodal,1,28.1902785012209,1.0,2.293823296392633,,,
1468,18,29,-93.91429,25.17563,unimodal,1,24.474204505544883,1.0,0.7525163733044586,,,
1469,19,29,-93.72983,25.17563,unimodal,1,21.84843402099512,1.0,1.8175280199214996,,,
1470,20,29,-93.545364,25.17563,unimodal,1,19.789224218097388,1.0,0.7223377364253458,,,
1471,21,29,-93.360916,25.17563,unimodal,1,18.036613173532185,1.0,0.4846333502662825,,,
1472,22,29,-93.17645,25.17563,unimodal,1,16.71575991417077,1.0,1.251357581384896,,,
1473,23,29,-92.992004,25.17563,unimodal,1,15.778624347116288,1.0,1.039201088100297,,,
1474,24,29,-92.80754,25.17563,unimodal,1,14.44644102989787,1.0,0.7215398633892615,,,
1475,25,29,-92.623085,25.17563,unimodal,1,13.766975217216364,1.0,0.8001352104608422,,,
1476,26,29,-92.43863,25.17563,unimodal,1,11.901236594326374,1.0,2.0946420066469855,,,
1477,27,29,-92.254166,25.17563,unimodal,1,12.020292900188512,1.0,1.1738822997263816,,,
1478,28,29,-92.06972,25.17563,unimodal,1,14.39761991814581,1.0,0.8467917910441193,,,
1479,29,29,-91.885254,25.17563,unimodal,1,15.05966159275295,1.0,0.8586914957515124,,,
1480,30,29,-91.7008,25.17563,unimodal,1,13.18774630695215,1.0,1.4133730833326892,,,
1481,31,29,-91.51634,25.17563,unimodal,1,14.206361303573226,1.0,0.5193378881975036,,,
1482,32,29,-91.33188,25.17563,unimodal,1,13.006163712949544,1.0,0.8680816875594795,,,
1483,33,29,-91.14743,25.17563,unimodal,1,12.530547809551084,1.0,0.4971570630208962,,,
1484,34,29,-90.96297,25.17563,unimodal,1,12.5760293119482,1.0,0.1337091978297453,,,
1485,35,29,-90.77851,25.17563,unimodal,1,11.990019113349948,1.0,0.2742826053489405,,,
1486,36,29,-90.594055,25.17563,unimodal,1,11.195498578174863,1.0,0.4020125580256339,,,
1487,37,29,-90.40959,25.17563,unimodal,1,10.413610745912669,1.0,0.5500273902942404,,,
1488,38,29,-90.22514,25.17563,unimodal,1,9.737847925598237,1.0,0.4129216649655337,,,
1489,39,29,-90.04068,25.17563,unimodal,1,9.848904162937972,1.0,0.5341097896220736,,,
1490,40,29,-89.85623,25.17563,unimodal,1,9.5246360185584,1.0,0.3967123083867712,,,
1491,41,29,-89.67177,25.17563,unimodal,1,9.045727806280013,1.0,0.2851504993249091,,,
1492,42,29,-89.487305,25.17563,unimodal,1,8.476752815584772,1.0,0.3701803208802111,,,
1493,43,29,-89.30286,25.17563,unimodal,1,7.840472341130079,1.0,0.1986216942909389,,,
1494,44,29,-89.11839,25.17563,unimodal,1,7.864038748721681,1.0,0.1518292911977778,,,
1495,45,29,-88.933945,25.17563,unimodal,1,7.623671784912598,1.0,0.2506473583656189,,,
1496,46,29,-88.74948,25.17563,unimodal,1,7.134639781339392,1.0,0.3457711630556825,,,
1497,47,29,-88.565025,25.17563,unimodal,1,7.145118331163129,1.0,0.3841107841917602,,,
1498,48,29,-88.38057,25.17563,unimodal,1,7.147415813129165,1.0,0.133124129231919,,,
1499,49,29,-88.196106,25.17563,unimodal,1,6.5469886132565795,1.0,0.2320291966402422,,,
1500,0,30,-97.23451,25.343372,unimodal,1,10.849163940530634,1.0,0.7182012044287391,,,
1501,1,30,-97.050064,25.343372,unimodal,1,12.31669648517282,1.0,0.1639318804689984,,,
1502,2,30,-96.8656,25.343372,unimodal,1,12.793645362785965,1.0,0.2169546168663684,,,
1503,3,30,-96.68114,25.343372,unimodal,1,13.615704909886098,1.0,0.3204303249949058,,,
1504,4,30,-96.49669,25.343372,unimodal,1,15.049939110848957,1.0,0.5707504020209342,,,
1505,5,30,-96.312225,25.343372,unimodal,1,16.58180190756467,1.0,0.4070046735097281,,,
1506,6,30,-96.12778,25.343372,unimodal,1,18.30596805904528,1.0,1.2724757393300286,,,
1507,7,30,-95.94331,25.343372,unimodal,1,19.193087394832407,1.0,0.4506558467424409,,,
1508,8,30,-95.75886,25.343372,bimodal,2,18.714084674612632,0.6666666666666666,0.1669457257073665,19.65302850230518,0.3333333333333333,0.6869090994187278
1509,9,30,-95.5744,25.343372,unimodal,1,22.56393059339571,1.0,1.4656742977472297,,,
1510,10,30,-95.38994,25.343372,unimodal,1,26.289339581609347,1.0,1.7648878265908543,,,
1511,11,30,-95.20549,25.343372,unimodal,1,28.590351836579107,1.0,2.575862004838976,,,
1512,12,30,-95.02103,25.343372,unimodal,1,29.64741253500752,1.0,2.7011774345281463,,,
1513,13,30,-94.83657,25.343372,bimodal,2,24.43569593705234,0.3055555555555556,6.47368988154836,38.815246543547,0.6944444444444444,2.354010530786735
1514,14,30,-94.652115,25.343372,bimodal,2,7.396686064282537,0.6388888888888888,2.3921141671022745,22.81229262476165,0.3611111111111111,5.564231635753177
1515,15,30,-94.46765,25.343372,unimodal,1,25.73318445306707,1.0,10.8618858155994,,,
1516,16,30,-94.2832,25.343372,unimodal,1,38.01056189747804,1.0,2.13958189800726,,,
1517,17,30,-94.09874,25.343372,unimodal,1,30.50410442119862,1.0,3.066997807560266,,,
1518,18,30,-93.91429,25.343372,unimodal,1,23.79877046657473,1.0,1.7429890159926618,,,
1519,19,30,-93.72983,25.343372,unimodal,1,22.446443237171177,1.0,0.8761953946718971,,,
1520,20,30,-93.545364,25.343372,unimodal,1,19.79165736025697,1.0,0.7135561256764539,,,
1521,21,30,-93.360916,25.343372,unimodal,1,17.468290879429905,1.0,0.7904494541625183,,,
1522,22,30,-93.17645,25.343372,unimodal,1,16.08712794125642,1.0,1.228151719661569,,,
1523,23,30,-92.992004,25.343372,unimodal,1,16.85976829163998,1.0,0.7082235092896079,,,
1524,24,30,-92.80754,25.343372,unimodal,1,16.15225993356845,1.0,0.6238555829228597,,,
1525,25,30,-92.623085,25.343372,unimodal,1,15.223103239630298,1.0,0.8463521713153234,,,
1526,26,30,-92.43863,25.343372,unimodal,1,15.503203566520597,1.0,0.9941257790539082,,,
1527,27,30,-92.254166,25.343372,bimodal,2,13.392530677097744,0.25,0.8094237284018013,15.121738923589147,0.75,0.28147087100423596
1528,28,30,-92.06972,25.343372,unimodal,1,14.524871743506576,1.0,0.5638748699182539,,,
1529,29,30,-91.885254,25.343372,unimodal,1,15.044079835447375,1.0,0.4125375929180392,,,
1530,30,30,-91.7008,25.343372,unimodal,1,13.22806946077768,1.0,1.212827173990815,,,
1531,31,30,-91.51634,25.343372,unimodal,1,14.710121668199143,1.0,2.4529665298634713,,,
1532,32,30,-91.33188,25.343372,unimodal,1,13.25395261791254,1.0,1.453400315861808,,,
1533,33,30,-91.14743,25.343372,unimodal,1,12.161297522607516,1.0,0.4271124297236079,,,
1534,34,30,-90.96297,25.343372,unimodal,1,12.359411616176429,1.0,0.1651195804088963,,,
1535,35,30,-90.77851,25.343372,unimodal,1,11.955727994216709,1.0,0.500618856673659,,,
1536,36,30,-90.594055,25.343372,unimodal,1,11.035383771975418,1.0,0.6217744138706455,,,
1537,37,30,-90.40959,25.343372,unimodal,1,10.617078639520354,1.0,0.3272074603797617,,,
1538,38,30,-90.22514,25.343372,unimodal,1,10.493633265800714,1.0,0.4882710883213447,,,
1539,39,30,-90.04068,25.343372,unimodal,1,10.126621026670795,1.0,0.5799648320001546,,,
1540,40,30,-89.85623,25.343372,unimodal,1,9.659625092646282,1.0,0.2079434812007356,,,
1541,41,30,-89.67177,25.343372,unimodal,1,8.94322631883575,1.0,0.3512123753813527,,,
1542,42,30,-89.487305,25.343372,unimodal,1,8.799724441980018,1.0,0.272874723668065,,,
1543,43,30,-89.30286,25.343372,unimodal,1,7.8480521803738945,1.0,0.5075121359244231,,,
1544,44,30,-89.11839,25.343372,unimodal,1,8.375082045796582,1.0,0.3246684960586135,,,
1545,45,30,-88.933945,25.343372,unimodal,1,7.772866932206079,1.0,0.1269448706385639,,,
1546,46,30,-88.74948,25.343372,unimodal,1,7.345077248294771,1.0,0.1873373845067959,,,
1547,47,30,-88.565025,25.343372,unimodal,1,6.897147079662675,1.0,0.1767256803975637,,,
1548,48,30,-88.38057,25.343372,unimodal,1,6.940533325318959,1.0,0.1403504226921244,,,
1549,49,30,-88.196106,25.343372,unimodal,1,6.771034339504828,1.0,0.1494974847865808,,,
1550,0,31,-97.23451,25.511116,bimodal,2,7.899689429264049,0.4722222222222222,0.554094072821091,10.626728806150545,0.5277777777777778,0.5623552201952446
1551,1,31,-97.050064,25.511116,unimodal,1,11.981148685166731,1.0,0.1297639678005435,,,
1552,2,31,-96.8656,25.511116,unimodal,1,12.657884186636789,1.0,0.3303359228989725,,,
1553,3,31,-96.68114,25.511116,unimodal,1,13.865109949722193,1.0,0.3498079154571921,,,
1554,4,31,-96.49669,25.511116,unimodal,1,14.950074200481424,1.0,0.3565943845140145,,,
1555,5,31,-96.312225,25.511116,unimodal,1,16.7568837772878,1.0,1.1347145365879625,,,
1556,6,31,-96.12778,25.511116,unimodal,1,17.859985635967973,1.0,0.9709785656733528,,,
1557,7,31,-95.94331,25.511116,unimodal,1,18.46282644560093,1.0,0.5584683469594253,,,
1558,8,31,-95.75886,25.511116,bimodal,2,19.509316299282368,0.2777777777777778,0.7094618241517134,21.90385764539615,0.7222222222222222,0.42488621050179715
1559,9,31,-95.5744,25.511116,bimodal,2,21.28132681673442,0.25,1.067109817376749,22.872399297504895,0.75,0.25863535319561054
1560,10,31,-95.38994,25.511116,unimodal,1,23.942499245505317,1.0,1.0441587554179466,,,
1561,11,31,-95.20549,25.511116,unimodal,1,26.459454209342887,1.0,1.390028809457951,,,
1562,12,31,-95.02103,25.511116,unimodal,1,29.520290967453015,1.0,1.5666464860687763,,,
1563,13,31,-94.83657,25.511116,unimodal,1,37.34757377139961,1.0,3.60429886099064,,,
1564,14,31,-94.652115,25.511116,unimodal,1,39.419145006087966,1.0,1.68549672704621,,,
1565,15,31,-94.46765,25.511116,unimodal,1,40.71251245567956,1.0,3.186344911188508,,,
1566,16,31,-94.2832,25.511116,unimodal,1,34.294713636428156,1.0,3.1069705849337033,,,
1567,17,31,-94.09874,25.511116,unimodal,1,27.830000928637016,1.0,1.877151813546284,,,
1568,18,31,-93.91429,25.511116,unimodal,1,23.206099800592092,1.0,1.6537238231173028,,,
1569,19,31,-93.72983,25.511116,unimodal,1,22.1108640099587,1.0,0.5829961362852257,,,
1570,20,31,-93.545364,25.511116,unimodal,1,20.712468374131817,1.0,0.345735358562564,,,
1571,21,31,-93.360916,25.511116,unimodal,1,19.390989101241946,1.0,1.3013728626335417,,,
1572,22,31,-93.17645,25.511116,unimodal,1,16.86833307961395,1.0,1.0352773464135343,,,
1573,23,31,-92.992004,25.511116,unimodal,1,14.706803599593488,1.0,1.3604427587656287,,,
1574,24,31,-92.80754,25.511116,unimodal,1,16.44180206130034,1.0,0.713291954452129,,,
1575,25,31,-92.623085,25.511116,unimodal,1,16.09954385325707,1.0,0.8882185929980654,,,
1576,26,31,-92.43863,25.511116,unimodal,1,16.280006835701343,1.0,0.6498460417794115,,,
1577,27,31,-92.254166,25.511116,unimodal,1,15.489218902585264,1.0,0.8344357217972771,,,
1578,28,31,-92.06972,25.511116,unimodal,1,14.994924107429268,1.0,0.906087635247433,,,
1579,29,31,-91.885254,25.511116,unimodal,1,14.647532012237422,1.0,0.5054000559861102,,,
1580,30,31,-91.7008,25.511116,unimodal,1,13.184962727640404,1.0,0.7890187759314563,,,
1581,31,31,-91.51634,25.511116,unimodal,1,12.914861106193143,1.0,0.3453152676784695,,,
1582,32,31,-91.33188,25.511116,unimodal,1,13.399218728949036,1.0,0.8185332466839959,,,
1583,33,31,-91.14743,25.511116,unimodal,1,12.44366150111876,1.0,0.2552631997860933,,,
1584,34,31,-90.96297,25.511116,unimodal,1,12.506194769163992,1.0,0.3344008985825623,,,
1585,35,31,-90.77851,25.511116,unimodal,1,12.051477059900463,1.0,0.4459225377099318,,,
1586,36,31,-90.594055,25.511116,unimodal,1,11.463055079876549,1.0,0.6110254086092791,,,
1587,37,31,-90.40959,25.511116,unimodal,1,10.712328329853394,1.0,0.6809574137305782,,,
1588,38,31,-90.22514,25.511116,unimodal,1,9.949247096078002,1.0,0.7021187881322936,,,
1589,39,31,-90.04068,25.511116,unimodal,1,10.126169581446474,1.0,0.1828603713027365,,,
1590,40,31,-89.85623,25.511116,unimodal,1,9.938628511819598,1.0,0.2370185386522917,,,
1591,41,31,-89.67177,25.511116,unimodal,1,9.379259819725192,1.0,0.4293814086549254,,,
1592,42,31,-89.487305,25.511116,unimodal,1,8.555553864177547,1.0,0.411170170201402,,,
1593,43,31,-89.30286,25.511116,unimodal,1,7.898867064684786,1.0,0.2524000909626671,,,
1594,44,31,-89.11839,25.511116,unimodal,1,7.992774822529853,1.0,0.1454724522008199,,,
1595,45,31,-88.933945,25.511116,unimodal,1,7.687803003010206,1.0,0.1761810131134335,,,
1596,46,31,-88.74948,25.511116,unimodal,1,7.453957309953534,1.0,0.1731128323240145,,,
1597,47,31,-88.565025,25.511116,unimodal,1,7.107867451923056,1.0,0.1244895319831558,,,
1598,48,31,-88.38057,25.511116,unimodal,1,7.056832740608204,1.0,0.1385377550764723,,,
1599,49,31,-88.196106,25.511116,unimodal,1,6.699334648645772,1.0,0.2461085602977589,,,
1600,0,32,-97.23451,25.67886,bimodal,2,7.609416785497342,0.6111111111111112,0.2526489043900485,9.713020936363181,0.3888888888888889,0.6803127199466943
1601,1,32,-97.050064,25.67886,bimodal,2,11.796429598677026,0.6111111111111112,0.09527005543689974,12.527760953818298,0.3888888888888889,0.29318166917423943
1602,2,32,-96.8656,25.67886,unimodal,1,13.172946104864945,1.0,0.1257800475543332,,,
1603,3,32,-96.68114,25.67886,unimodal,1,13.674369653633912,1.0,0.2836596286706511,,,
1604,4,32,-96.49669,25.67886,unimodal,1,15.24058338970989,1.0,0.4014308605967593,,,
1605,5,32,-96.312225,25.67886,unimodal,1,16.478513931916204,1.0,0.4906431999951894,,,
1606,6,32,-96.12778,25.67886,unimodal,1,17.14892145234884,1.0,0.9223004463545414,,,
1607,7,32,-95.94331,25.67886,unimodal,1,19.018899185477594,1.0,0.4922974871325041,,,
1608,8,32,-95.75886,25.67886,unimodal,1,20.579208530012632,1.0,0.6296689825097322,,,
