cell_id,lon_idx,lat_idx,center_lon,center_lat,n_points,mean_speed,std_speed,median_speed,min_speed,max_speed,mean_direction,mean_u,mean_v,mean_temperature,mean_pressure,mean_humidity,mean_height,landmask
1479,29,29,-91.885254,25.17563,36,15.05966159275295,0.8586914957515124,15.065811557042755,13.126371934973996,16.557125117095353,321.6991310207968,9.312034914694893,-11.790713654838806,302.02158,100553.695,0.021648731,0.0,0.0
1480,30,29,-91.7008,25.17563,36,13.18774630695215,1.4133730833326892,13.33816269635338,9.964358500461058,16.202880690377174,331.2041713864322,6.336372245311171,-11.527806278610205,302.1275,100592.77,0.022019478,0.0,0.0
1481,31,29,-91.51634,25.17563,36,14.206361303573226,0.5193378881975036,14.108018067796838,13.348162500799107,15.84164819947125,326.2842612702981,7.814361303252601,-11.710170691998961,302.53308,100643.195,0.02184214,0.0,0.0
1482,32,29,-91.33188,25.17563,36,13.006163712949544,0.8680816875594795,13.115616007635216,10.998066648926963,14.387044314634664,319.7806762441573,8.36750803328425,-9.894837568150118,302.37332,100714.14,0.021802448,0.0,0.0
1483,33,29,-91.14743,25.17563,36,12.530547809551084,0.49715706302089624,12.595045316854476,11.35109215080332,13.39839910641792,319.1670250340372,8.18926598617037,-9.476324533571564,302.50348,100725.125,0.021730015,0.0,0.0
1484,34,29,-90.96297,25.17563,36,12.5760293119482,0.13370919782974533,12.572598318507811,12.23739218942913,12.88008735492853,317.65315789907726,8.470179021556254,-9.293330592764336,302.47104,100715.09,0.021609383,0.0,0.0
1485,35,29,-90.77851,25.17563,36,11.990019113349947,0.27428260534894056,11.97640945847099,11.48650417840913,12.505708756048145,315.9878587858816,8.32940032008562,-8.621689607707037,302.40814,100739.06,0.021501286,0.0,0.0
1486,36,29,-90.594055,25.17563,36,11.195498578174865,0.4020125580256339,11.340676292561977,10.246559050515158,11.81718537609498,314.6518519214499,7.96358889390692,-7.867393433118072,302.31598,100750.59,0.021319445,0.0,0.0
1487,37,29,-90.40959,25.17563,30,10.413610745912667,0.5500273902942404,10.392799338519794,9.519975152439587,11.487996130828689,316.6223540482773,7.141233040187901,-7.557546418242208,302.33078,100769.76,0.02095117,0.0,0.0
1488,38,29,-90.22514,25.17563,36,9.737847925598237,0.41292166496553373,9.691150801751371,8.900448299146696,10.642124649745545,320.4456040204798,6.193705924086307,-7.499049198887637,302.33093,100816.14,0.020978177,0.0,0.0
1489,39,29,-90.04068,25.17563,36,9.848904162937972,0.5341097896220736,9.71480227331203,8.989245784952313,10.93969295157886,316.592330075653,6.749496054600509,-7.135478346050852,302.02188,100820.14,0.020892404,0.0,0.0
1490,40,29,-89.85623,25.17563,36,9.5246360185584,0.3967123083867712,9.552058360927802,8.660671164578876,10.079911367887291,316.90104621384035,6.495698985491319,-6.941709366409102,302.14487,100831.03,0.020924982,0.0,0.0
1491,41,29,-89.67177,25.17563,36,9.045727806280013,0.28515049932490916,9.045515168420637,8.372857563550133,9.594276627377912,315.1865680774602,6.363278225338817,-6.404854313141108,302.3232,100855.28,0.02092649,0.0,0.0
1492,42,29,-89.487305,25.17563,36,8.476752815584772,0.3701803208802111,8.485253469034994,7.742433897855892,9.237997464267426,312.3934266508104,6.243402693584848,-5.699696700046493,302.24612,100884.39,0.021105828,0.0,0.0
1493,43,29,-89.30286,25.17563,36,7.840472341130079,0.19862169429093893,7.82887096846148,7.5132774810045015,8.357933768075968,310.37174190012223,5.964366472626426,-5.07100361636012,302.2844,100902.14,0.020844558,0.0,0.0
1494,44,29,-89.11839,25.17563,36,7.864038748721681,0.1518292911977778,7.831636343381695,7.567521908306262,8.268981750083805,308.5152651215126,6.144778555239736,-4.890451105894796,302.19504,100913.164,0.020905307,0.0,0.0
1495,45,29,-88.933945,25.17563,36,7.623671784912598,0.25064735836561897,7.6371363786928175,7.153750778884668,8.1078235934179,307.0055640518369,6.082747276296592,-4.58460504171415,302.1779,100935.79,0.020578371,0.0,0.0
1496,46,29,-88.74948,25.17563,36,7.134639781339392,0.3457711630556825,7.1275191418524875,6.4049207090885885,7.696366946426662,303.9454038075743,5.90939594236638,-3.9777503140788233,302.0615,100963.93,0.020984873,0.0,0.0
1497,47,29,-88.565025,25.17563,36,7.145118331163129,0.3841107841917602,7.1198193810050405,6.4231633630681895,7.871951379702768,301.8463184713444,6.066356471059718,-3.768093174379852,302.06772,100979.766,0.020770606,0.0,0.0
1498,48,29,-88.38057,25.17563,36,7.147415813129165,0.13312412923191905,7.121048873901921,6.94591644764585,7.43494498141458,297.5451533056292,6.334324226828432,-3.3037877599380128,302.18323,100983.14,0.020201316,0.0,0.0
1499,49,29,-88.196106,25.17563,36,6.5469886132565795,0.23202919664024227,6.574275034773932,6.067602711964116,6.8919227287050555,293.1949591306642,6.01254491565901,-2.576353910544891,302.19336,100979.805,0.019867579,0.0,0.0
1500,0,30,-97.23451,25.343372,36,10.849163940530634,0.7182012044287391,10.900310479489999,9.205811233910133,11.956588772719577,181.11559954103618,0.21109057195797148,10.839974353371227,302.08,100473.43,0.019299421,0.18013959,0.0
1501,1,30,-97.050064,25.343372,36,12.31669648517282,0.16393188046899843,12.329772820534512,11.97033016584477,12.620282666192026,179.28938572350518,-0.15272536630374775,12.313389303085042,301.46057,100463.14,0.020413721,0.001982925,0.0
1502,2,30,-96.8656,25.343372,36,12.793645362785963,0.21695461686636844,12.79212004663485,12.410405451238338,13.130627733738217,176.44431373896415,-0.7932007533404445,12.765102012114689,301.7139,100436.58,0.02061198,7.541204e-05,0.0
1503,3,30,-96.68114,25.343372,36,13.615704909886098,0.3204303249949058,13.57346251154101,13.038001105870139,14.412030578132287,180.6999952673534,0.16623405502868774,13.605857533910424,302.18536,100406.44,0.020098245,0.0,0.0
1504,4,30,-96.49669,25.343372,36,15.049939110848957,0.5707504020209342,15.075897559715989,13.91773509677785,16.034414450707374,182.2231771585381,0.58337520800737,15.027214937474774,302.2539,100353.42,0.021025468,0.0,0.0
1505,5,30,-96.312225,25.343372,36,16.58180190756467,0.40700467350972813,16.559097523137563,15.864839828932613,17.832550075096563,182.2996144314043,0.6649618740876565,16.55888405352923,302.3937,100265.055,0.020981573,0.0,0.0
